date,security,PE_RATIO,BEST_PE_RATIO
2020-08-14,S5TELS Index,25.2868,24.4098
2020-08-14,S5RLST Index,51.8272,50.546
2020-08-14,S5ENRS Index,33.5699,
2020-08-14,S5HLTH Index,21.8515,18.3829
2020-08-14,S5UTIL Index,16.3163,19.1572
2020-08-14,S5INFT Index,31.2883,29.1141
2020-08-14,S5MATR Index,25.1594,26.0851
2020-08-14,S5INDU Index,25.6931,38.8802
2020-08-17,S5TELS Index,25.3112,24.4361
2020-08-17,S5HLTH Index,21.9791,18.4849
2020-08-17,S5CONS Index,21.399,22.2075
2020-08-17,S5INFT Index,31.4988,29.3186
2020-08-17,S5COND Index,35.7495,53.4347
2020-08-17,S5RLST Index,52.289,51.0782
2020-08-17,S5UTIL Index,16.2953,19.132
2020-08-17,S5FINL Index,14.4068,17.2088
2020-08-17,S5ENRS Index,33.3582,
2020-08-17,S5INDU Index,25.5611,38.6773
2020-08-17,S5MATR Index,25.2539,26.1835
2020-08-18,S5INDU Index,25.4233,38.453
2020-08-18,S5UTIL Index,16.2157,19.0322
2020-08-18,S5INFT Index,31.6229,29.4332
2020-08-18,S5CONS Index,21.4751,22.1963
2020-08-18,S5COND Index,36.2714,53.6453
2020-08-18,S5HLTH Index,21.9715,18.4726
2020-08-18,S5ENRS Index,32.7862,
2020-08-18,S5MATR Index,25.2537,26.0725
2020-08-18,S5FINL Index,14.31,17.0997
2020-08-18,S5RLST Index,52.2097,51.0376
2020-08-18,S5TELS Index,25.5886,24.7048
2020-08-19,S5FINL Index,14.2991,17.0488
2020-08-19,S5CONS Index,21.3174,22.032
2020-08-19,S5INFT Index,31.5367,29.3221
2020-08-19,S5RLST Index,51.1578,50.1022
2020-08-19,S5COND Index,44.9437,51.3735
2020-08-19,S5INDU Index,25.3512,38.3448
2020-08-19,S5ENRS Index,32.4072,
2020-08-19,S5UTIL Index,16.1645,19.0122
2020-08-19,S5TELS Index,25.473,24.7064
2020-08-19,S5HLTH Index,21.894,18.3971
2020-08-19,S5MATR Index,25.1729,25.9873
2020-08-20,S5INDU Index,25.2271,38.1676
2020-08-20,S5INFT Index,31.9901,29.7185
2020-08-20,S5UTIL Index,16.0217,18.844
2020-08-20,S5ENRS Index,31.7171,
2020-08-20,S5MATR Index,25.0665,25.9837
2020-08-20,S5FINL Index,14.1712,16.8751
2020-08-20,S5RLST Index,51.7106,50.8452
2020-08-20,S5CONS Index,21.2632,21.9954
2020-08-20,S5HLTH Index,21.8309,18.3464
2020-08-20,S5COND Index,44.9523,51.2692
2020-08-20,S5TELS Index,25.8224,25.0467
2020-08-21,S5INDU Index,25.1722,37.9861
2020-08-21,S5FINL Index,14.1333,16.8294
2020-08-21,S5HLTH Index,21.8481,18.3553
2020-08-21,S5TELS Index,25.7248,24.9494
2020-08-21,S5ENRS Index,31.5182,
2020-08-21,S5COND Index,45.0942,51.4322
2020-08-21,S5CONS Index,21.3196,22.0597
2020-08-21,S5RLST Index,51.8365,50.707
2020-08-21,S5UTIL Index,16.0425,18.8673
2020-08-21,S5MATR Index,24.9325,25.8449
2020-08-21,S5INFT Index,32.3778,30.0722
2020-08-24,S5INDU Index,25.624,38.6802
2020-08-24,S5COND Index,45.6691,52.088
2020-08-24,S5FINL Index,14.4611,17.2286
2020-08-24,S5HLTH Index,21.7307,18.258
2020-08-24,S5UTIL Index,16.192,19.0424
2020-08-24,S5INFT Index,32.6602,30.3338
2020-08-24,S5ENRS Index,32.3862,
2020-08-24,S5MATR Index,25.362,26.2303
2020-08-24,S5RLST Index,51.9624,50.7228
2020-08-24,S5TELS Index,25.997,25.2142
2020-08-24,S5CONS Index,21.4988,22.2518
2020-08-25,S5ENRS Index,31.9265,
2020-08-25,S5FINL Index,14.5004,17.2655
2020-08-25,S5RLST Index,52.121,50.8627
2020-08-25,S5HLTH Index,22.2626,18.357
2020-08-25,S5COND Index,45.8253,52.1771
2020-08-25,S5CONS Index,21.4712,22.2158
2020-08-25,S5TELS Index,26.2488,25.3951
2020-08-25,S5MATR Index,25.2799,26.1455
2020-08-25,S5INFT Index,32.8306,30.3044
2020-08-25,S5UTIL Index,16.043,18.8672
2020-08-25,S5INDU Index,25.6002,38.6331
2020-08-26,S5CONS Index,21.4933,22.2205
2020-08-26,S5MATR Index,25.5261,26.4001
2020-08-26,S5HLTH Index,22.2354,18.3344
2020-08-26,S5FINL Index,14.4309,17.1913
2020-08-26,S5INFT Index,33.5036,30.9203
2020-08-26,S5RLST Index,51.7339,50.3518
2020-08-26,S5ENRS Index,31.2141,
2020-08-26,S5INDU Index,25.6126,38.6372
2020-08-26,S5UTIL Index,15.8497,18.6399
2020-08-26,S5TELS Index,27.2235,26.3417
2020-08-26,S5COND Index,46.5069,52.9266
2020-08-27,S5UTIL Index,15.8967,18.6955
2020-08-27,S5TELS Index,26.8716,25.9999
2020-08-27,S5MATR Index,25.4652,26.3417
2020-08-27,S5INDU Index,25.6928,38.771
2020-08-27,S5FINL Index,14.6823,17.4898
2020-08-27,S5INFT Index,33.513,30.9209
2020-08-27,S5RLST Index,52.4429,51.3526
2020-08-27,S5COND Index,45.9454,52.1844
2020-08-27,S5HLTH Index,22.4093,18.4741
2020-08-27,S5CONS Index,21.6331,22.3957
2020-08-27,S5ENRS Index,31.2925,
2020-08-28,S5INDU Index,25.9298,39.0813
2020-08-28,S5CONS Index,21.834,22.6188
2020-08-28,S5ENRS Index,31.8726,
2020-08-28,S5INFT Index,33.8348,31.4601
2020-08-28,S5RLST Index,52.823,51.8474
2020-08-28,S5FINL Index,14.7485,17.5688
2020-08-28,S5HLTH Index,22.4545,18.5024
2020-08-28,S5COND Index,46.1778,52.4772
2020-08-28,S5UTIL Index,15.9389,18.7451
2020-08-28,S5TELS Index,26.9577,26.1155
2020-08-28,S5MATR Index,25.7459,26.6304
2020-08-31,S5TELS Index,26.8472,26.1274
2020-08-31,S5COND Index,46.259,52.6624
2020-08-31,S5ENRS Index,31.1732,
2020-08-31,S5INDU Index,25.6203,38.7414
2020-08-31,S5CONS Index,21.7647,22.5461
2020-08-31,S5RLST Index,52.3752,51.0228
2020-08-31,S5UTIL Index,15.9902,18.7566
2020-08-31,S5HLTH Index,22.5268,18.5619
2020-08-31,S5MATR Index,25.3633,26.2346
2020-08-31,S5INFT Index,33.9565,31.4863
2020-08-31,S5FINL Index,14.5663,17.7101
2020-09-01,S5COND Index,46.7486,53.1924
2020-09-01,S5HLTH Index,22.3062,18.3809
2020-09-01,S5TELS Index,27.1259,26.5167
2020-09-01,S5ENRS Index,30.8866,
2020-09-01,S5INDU Index,25.8655,39.0806
2020-09-01,S5INFT Index,34.5871,32.0773
2020-09-01,S5FINL Index,14.5978,17.3866
2020-09-01,S5CONS Index,21.7877,22.5722
2020-09-01,S5UTIL Index,15.8086,18.5471
2020-09-01,S5RLST Index,52.2959,50.8021
2020-09-01,S5MATR Index,26.0613,26.9509
2020-09-02,S5UTIL Index,16.3025,19.1266
2020-09-02,S5INDU Index,26.2718,39.6743
2020-09-02,S5FINL Index,14.8169,17.6476
2020-09-02,S5RLST Index,53.4667,51.9983
2020-09-02,S5COND Index,47.2343,53.8337
2020-09-02,S5ENRS Index,30.7579,
2020-09-02,S5TELS Index,27.7193,27.0799
2020-09-02,S5CONS Index,22.2009,22.9729
2020-09-02,S5HLTH Index,22.772,18.7655
2020-09-02,S5MATR Index,26.6561,27.5278
2020-09-02,S5INFT Index,34.9057,32.3728
2020-09-03,S5CONS Index,21.7822,22.5347
2020-09-03,S5INDU Index,25.5355,38.5978
2020-09-03,S5ENRS Index,30.5509,
2020-09-03,S5TELS Index,26.792,26.2017
2020-09-03,S5UTIL Index,16.0975,18.8665
2020-09-03,S5MATR Index,25.9164,26.7571
2020-09-03,S5HLTH Index,22.149,18.25
2020-09-03,S5INFT Index,32.8713,30.6497
2020-09-03,S5COND Index,45.5592,52.0016
2020-09-03,S5RLST Index,52.5898,50.942
2020-09-03,S5FINL Index,14.5824,17.3697
2020-09-04,S5ENRS Index,30.4503,
2020-09-04,S5TELS Index,26.277,25.6925
2020-09-04,S5MATR Index,25.9504,26.7922
2020-09-04,S5COND Index,44.9175,51.3165
2020-09-04,S5RLST Index,52.3449,50.7262
2020-09-04,S5UTIL Index,16.0078,18.7605
2020-09-04,S5CONS Index,21.7307,22.4807
2020-09-04,S5INDU Index,25.5893,38.6632
2020-09-04,S5FINL Index,14.6953,17.5023
2020-09-04,S5INFT Index,32.4295,30.2129
2020-09-04,S5HLTH Index,21.9876,18.1176
2020-09-07,S5CONS Index,21.7307,22.4807
2020-09-07,S5ENRS Index,30.4503,
2020-09-07,S5INDU Index,25.5893,38.6495
2020-09-07,S5TELS Index,26.277,25.6922
2020-09-07,S5INFT Index,32.4295,30.2129
2020-09-07,S5UTIL Index,16.0078,18.7664
2020-09-07,S5FINL Index,14.6953,17.5023
2020-09-07,S5HLTH Index,21.9876,18.1176
2020-09-07,S5MATR Index,25.9504,26.7922
2020-09-07,S5COND Index,44.9175,51.3208
2020-09-07,S5RLST Index,52.3449,50.7262
2020-09-08,S5UTIL Index,15.9127,18.655
2020-09-08,S5FINL Index,14.3142,17.048
2020-09-08,S5COND Index,43.9805,50.3408
2020-09-08,S5CONS Index,21.2811,22.0015
2020-09-08,S5HLTH Index,21.6192,17.8155
2020-09-08,S5ENRS Index,29.3215,
2020-09-08,S5MATR Index,25.4126,26.2124
2020-09-08,S5RLST Index,51.6732,50.1094
2020-09-08,S5TELS Index,25.6451,25.0856
2020-09-08,S5INDU Index,25.0942,37.8361
2020-09-08,S5INFT Index,30.9407,28.827
2020-09-09,S5FINL Index,14.445,17.2093
2020-09-09,S5TELS Index,25.8802,25.3011
2020-09-09,S5MATR Index,26.069,26.8923
2020-09-09,S5INDU Index,25.4875,38.3886
2020-09-09,S5UTIL Index,16.113,18.8891
2020-09-09,S5HLTH Index,22.0026,18.1335
2020-09-09,S5COND Index,44.9977,51.5334
2020-09-09,S5ENRS Index,29.5016,
2020-09-09,S5CONS Index,21.5975,22.3272
2020-09-09,S5RLST Index,52.3076,50.7637
2020-09-09,S5INFT Index,31.9762,29.7909
2020-09-10,S5HLTH Index,21.6614,17.8304
2020-09-10,S5INDU Index,25.1644,37.873
2020-09-10,S5RLST Index,51.5403,50.0628
2020-09-10,S5INFT Index,31.2485,29.1246
2020-09-10,S5UTIL Index,15.8273,18.4755
2020-09-10,S5TELS Index,25.473,24.8999
2020-09-10,S5CONS Index,21.3271,22.0459
2020-09-10,S5COND Index,44.2009,50.6042
2020-09-10,S5FINL Index,14.241,16.9639
2020-09-10,S5MATR Index,25.8241,26.6168
2020-09-10,S5ENRS Index,28.4196,
2020-09-11,S5INFT Index,31.0143,28.8929
2020-09-11,S5HLTH Index,21.7449,17.8878
2020-09-11,S5COND Index,44.0614,50.4222
2020-09-11,S5FINL Index,14.3489,17.0947
2020-09-11,S5INDU Index,25.5132,38.3894
2020-09-11,S5ENRS Index,28.4921,
2020-09-11,S5UTIL Index,15.8802,18.5358
2020-09-11,S5TELS Index,25.3985,24.6854
2020-09-11,S5CONS Index,21.4578,22.1355
2020-09-11,S5RLST Index,51.398,49.8756
2020-09-11,S5MATR Index,26.1626,26.9466
2020-09-14,S5UTIL Index,16.0873,18.7797
2020-09-14,S5TELS Index,25.4319,24.7232
2020-09-14,S5CONS Index,21.5579,22.2275
2020-09-14,S5HLTH Index,22.0384,18.125
2020-09-14,S5COND Index,44.3689,50.6198
2020-09-14,S5INDU Index,25.848,38.8955
2020-09-14,S5ENRS Index,28.6688,
2020-09-14,S5RLST Index,52.5059,51.2086
2020-09-14,S5INFT Index,31.6568,29.4569
2020-09-14,S5MATR Index,26.5215,27.2679
2020-09-14,S5FINL Index,14.5372,17.2982
2020-09-15,S5RLST Index,53.2358,51.8854
2020-09-15,S5INFT Index,31.9724,29.7829
2020-09-15,S5MATR Index,26.6472,27.4033
2020-09-15,S5TELS Index,25.8686,25.1486
2020-09-15,S5HLTH Index,22.0741,18.1546
2020-09-15,S5COND Index,44.8252,51.2258
2020-09-15,S5FINL Index,14.3388,17.0607
2020-09-15,S5ENRS Index,28.45,
2020-09-15,S5UTIL Index,16.2054,18.9221
2020-09-15,S5CONS Index,21.5359,22.1976
2020-09-15,S5INDU Index,25.8683,38.5264
2020-09-16,S5MATR Index,26.6657,27.413
2020-09-16,S5FINL Index,14.4972,17.209
2020-09-16,S5RLST Index,53.5227,52.2783
2020-09-16,S5INFT Index,31.4741,29.3165
2020-09-16,S5HLTH Index,22.0246,18.1008
2020-09-16,S5CONS Index,21.426,22.0747
2020-09-16,S5INDU Index,26.1235,38.7702
2020-09-16,S5COND Index,44.3695,50.6958
2020-09-16,S5ENRS Index,29.601,
2020-09-16,S5UTIL Index,16.1706,18.8816
2020-09-16,S5TELS Index,25.5565,24.8549
2020-09-17,S5RLST Index,52.3519,50.8037
2020-09-17,S5COND Index,43.6652,49.8406
2020-09-17,S5ENRS Index,29.6619,
2020-09-17,S5UTIL Index,16.0377,18.7178
2020-09-17,S5FINL Index,14.3521,17.0458
2020-09-17,S5MATR Index,26.8689,27.5421
2020-09-17,S5CONS Index,21.286,21.9313
2020-09-17,S5INFT Index,31.2086,29.069
2020-09-17,S5TELS Index,25.0877,24.3949
2020-09-17,S5INDU Index,26.1848,38.8609
2020-09-17,S5HLTH Index,21.9566,18.0457
2020-09-18,S5INFT Index,30.6906,28.5877
2020-09-18,S5ENRS Index,29.3191,
2020-09-18,S5RLST Index,51.3281,49.8557
2020-09-18,S5TELS Index,24.8116,24.119
2020-09-18,S5CONS Index,21.0899,21.7286
2020-09-18,S5HLTH Index,21.9286,18.0243
2020-09-18,S5INDU Index,25.9007,38.4918
2020-09-18,S5MATR Index,26.4055,27.0563
2020-09-18,S5FINL Index,14.3174,17.0031
2020-09-18,S5COND Index,43.0346,49.0797
2020-09-18,S5UTIL Index,15.7499,18.4007
2020-09-21,S5RLST Index,49.9241,48.5409
2020-09-21,S5INFT Index,30.9229,28.8046
2020-09-21,S5MATR Index,25.5062,26.1335
2020-09-21,S5CONS Index,20.9492,21.5252
2020-09-21,S5FINL Index,13.9602,16.5976
2020-09-21,S5UTIL Index,15.6586,18.3224
2020-09-21,S5COND Index,42.5609,48.1343
2020-09-21,S5INDU Index,25.0247,38.4906
2020-09-21,S5ENRS Index,28.36,
2020-09-21,S5HLTH Index,21.5241,17.7459
2020-09-21,S5TELS Index,24.5162,23.7979
2020-09-22,S5UTIL Index,15.7595,18.4444
2020-09-22,S5FINL Index,13.8424,16.4469
2020-09-22,S5MATR Index,25.56,26.174
2020-09-22,S5INDU Index,25.2822,38.8523
2020-09-22,S5COND Index,43.8195,48.9445
2020-09-22,S5RLST Index,50.5538,49.1557
2020-09-22,S5INFT Index,31.432,29.2847
2020-09-22,S5ENRS Index,28.0687,
2020-09-22,S5TELS Index,24.976,24.2365
2020-09-22,S5CONS Index,21.0841,21.6633
2020-09-22,S5HLTH Index,21.4835,17.7145
2020-09-23,S5RLST Index,49.0821,47.7894
2020-09-23,S5CONS Index,20.7541,21.303
2020-09-23,S5MATR Index,24.8107,25.3706
2020-09-23,S5TELS Index,24.3056,23.5881
2020-09-23,S5COND Index,42.8382,47.786
2020-09-23,S5FINL Index,13.5388,16.0859
2020-09-23,S5ENRS Index,26.7925,
2020-09-23,S5UTIL Index,15.5059,18.1549
2020-09-23,S5INDU Index,24.8366,38.1387
2020-09-23,S5HLTH Index,21.2523,17.5275
2020-09-23,S5INFT Index,30.4226,28.3476
2020-09-24,S5FINL Index,13.5651,16.1245
2020-09-24,S5ENRS Index,26.8148,
2020-09-24,S5UTIL Index,15.6869,18.3674
2020-09-24,S5INDU Index,24.8577,38.1419
2020-09-24,S5HLTH Index,21.1409,17.4353
2020-09-24,S5COND Index,42.8924,47.7064
2020-09-24,S5CONS Index,20.9126,21.4374
2020-09-24,S5TELS Index,24.4019,23.5564
2020-09-24,S5MATR Index,24.9851,25.5263
2020-09-24,S5INFT Index,30.6108,28.5074
2020-09-24,S5RLST Index,49.264,48.1557
2020-09-25,S5RLST Index,50.2272,49.2417
2020-09-25,S5COND Index,43.565,48.4452
2020-09-25,S5ENRS Index,26.7972,
2020-09-25,S5FINL Index,13.7099,16.2904
2020-09-25,S5MATR Index,25.1857,25.7083
2020-09-25,S5UTIL Index,15.9394,18.6669
2020-09-25,S5INDU Index,25.228,39.2081
2020-09-25,S5INFT Index,31.3453,29.1927
2020-09-25,S5HLTH Index,21.4899,17.7261
2020-09-25,S5CONS Index,20.9988,21.5206
2020-09-25,S5TELS Index,24.7127,23.8564
2020-09-28,S5UTIL Index,15.9811,18.7155
2020-09-28,S5CONS Index,21.2387,21.7651
2020-09-28,S5HLTH Index,21.6656,17.8824
2020-09-28,S5MATR Index,25.5908,26.1347
2020-09-28,S5TELS Index,25.0068,24.1353
2020-09-28,S5INFT Index,31.9261,29.7376
2020-09-28,S5ENRS Index,27.4207,
2020-09-28,S5INDU Index,25.6841,39.8256
2020-09-28,S5COND Index,44.5148,49.5004
2020-09-28,S5RLST Index,51.0808,50.1488
2020-09-28,S5FINL Index,14.0208,16.633
2020-09-29,S5ENRS Index,26.6732,
2020-09-29,S5HLTH Index,21.6488,17.8686
2020-09-29,S5INDU Index,25.4563,39.6896
2020-09-29,S5RLST Index,50.787,49.9325
2020-09-29,S5CONS Index,21.1074,21.6298
2020-09-29,S5UTIL Index,15.9688,18.7011
2020-09-29,S5FINL Index,13.8596,16.4477
2020-09-29,S5MATR Index,25.4056,25.9174
2020-09-29,S5COND Index,44.1651,49.0982
2020-09-29,S5INFT Index,31.8289,29.6664
2020-09-29,S5TELS Index,25.0775,24.201
2020-09-30,S5RLST Index,51.0645,50.376
2020-09-30,S5TELS Index,25.107,24.2449
2020-09-30,S5CONS Index,21.3631,21.8927
2020-09-30,S5INFT Index,32.1175,29.9589
2020-09-30,S5FINL Index,14.0317,16.5418
2020-09-30,S5ENRS Index,26.6101,
2020-09-30,S5MATR Index,25.6402,26.1409
2020-09-30,S5HLTH Index,22.0118,18.1704
2020-09-30,S5COND Index,44.4591,49.4291
2020-09-30,S5UTIL Index,16.1183,18.8717
2020-09-30,S5INDU Index,25.3895,39.5772
2020-10-01,S5CONS Index,21.5959,21.917
2020-10-01,S5INFT Index,32.7694,30.2464
2020-10-01,S5RLST Index,51.8552,51.2207
2020-10-01,S5ENRS Index,25.776,
2020-10-01,S5MATR Index,25.2844,25.6974
2020-10-01,S5UTIL Index,16.2833,19.0655
2020-10-01,S5HLTH Index,21.9088,18.0848
2020-10-01,S5COND Index,45.1333,50.1894
2020-10-01,S5INDU Index,25.3138,39.4721
2020-10-01,S5FINL Index,14.0632,16.52
2020-10-01,S5TELS Index,25.4512,24.5818
2020-10-02,S5COND Index,44.658,49.6737
2020-10-02,S5CONS Index,21.4652,21.7841
2020-10-02,S5INDU Index,25.5905,39.8929
2020-10-02,S5FINL Index,14.1621,16.6447
2020-10-02,S5TELS Index,24.9439,24.089
2020-10-02,S5ENRS Index,26.0322,
2020-10-02,S5MATR Index,25.4902,25.8425
2020-10-02,S5INFT Index,31.934,29.4723
2020-10-02,S5HLTH Index,21.7098,17.9178
2020-10-02,S5UTIL Index,16.4675,19.2812
2020-10-02,S5RLST Index,52.6738,52.0015
2020-10-05,S5FINL Index,14.3868,16.8286
2020-10-05,S5COND Index,45.3715,50.3739
2020-10-05,S5INFT Index,32.6574,30.1393
2020-10-05,S5CONS Index,21.6314,21.9488
2020-10-05,S5INDU Index,26.0076,40.5647
2020-10-05,S5ENRS Index,26.7925,
2020-10-05,S5TELS Index,25.3497,24.4691
2020-10-05,S5HLTH Index,22.1638,18.2914
2020-10-05,S5UTIL Index,16.6763,19.5298
2020-10-05,S5RLST Index,52.9886,52.1352
2020-10-05,S5MATR Index,25.9805,26.3196
2020-10-06,S5FINL Index,14.2378,16.6862
2020-10-06,S5INFT Index,32.1367,29.6532
2020-10-06,S5COND Index,44.4055,49.293
2020-10-06,S5CONS Index,21.4877,21.7963
2020-10-06,S5INDU Index,25.6943,40.1018
2020-10-06,S5HLTH Index,21.8736,18.0478
2020-10-06,S5RLST Index,52.5758,51.7747
2020-10-06,S5MATR Index,25.653,25.8951
2020-10-06,S5UTIL Index,16.8189,19.6964
2020-10-06,S5ENRS Index,26.3843,
2020-10-06,S5TELS Index,24.8476,23.9814
2020-10-07,S5HLTH Index,22.2878,18.3994
2020-10-07,S5CONS Index,21.7426,22.0408
2020-10-07,S5RLST Index,52.7227,52.0687
2020-10-07,S5COND Index,45.5008,50.5086
2020-10-07,S5ENRS Index,26.7656,
2020-10-07,S5INDU Index,26.2644,40.987
2020-10-07,S5FINL Index,14.4856,16.9716
2020-10-07,S5INFT Index,32.7452,30.2138
2020-10-07,S5UTIL Index,16.9251,19.8199
2020-10-07,S5TELS Index,25.0659,24.1741
2020-10-07,S5MATR Index,26.3241,26.5557
2020-10-08,S5RLST Index,53.5577,52.8924
2020-10-08,S5MATR Index,26.6016,26.7725
2020-10-08,S5ENRS Index,27.7763,
2020-10-08,S5UTIL Index,17.2306,20.1762
2020-10-08,S5CONS Index,21.8707,22.1712
2020-10-08,S5INFT Index,32.8913,30.3473
2020-10-08,S5INDU Index,26.5086,41.3044
2020-10-08,S5COND Index,45.7025,51.1131
2020-10-08,S5FINL Index,14.6823,17.1809
2020-10-08,S5HLTH Index,22.3931,18.4781
2020-10-08,S5TELS Index,25.3074,24.4155
2020-10-09,S5HLTH Index,22.5903,18.6454
2020-10-09,S5CONS Index,22.0399,22.3393
2020-10-09,S5RLST Index,53.3968,52.9398
2020-10-09,S5FINL Index,14.6921,17.1504
2020-10-09,S5COND Index,46.3877,51.8635
2020-10-09,S5INDU Index,26.6136,41.5009
2020-10-09,S5MATR Index,26.7946,26.8827
2020-10-09,S5ENRS Index,27.3341,
2020-10-09,S5UTIL Index,17.2231,20.1647
2020-10-09,S5INFT Index,33.3981,30.8524
2020-10-09,S5TELS Index,25.5026,24.599
2020-10-12,S5TELS Index,26.119,25.2787
2020-10-12,S5INDU Index,26.7681,41.6281
2020-10-12,S5INFT Index,34.3049,31.6715
2020-10-12,S5ENRS Index,27.4195,
2020-10-12,S5COND Index,47.384,52.8648
2020-10-12,S5HLTH Index,22.7424,18.7875
2020-10-12,S5UTIL Index,17.34,20.3085
2020-10-12,S5RLST Index,53.658,53.3318
2020-10-12,S5MATR Index,26.7542,26.8381
2020-10-12,S5FINL Index,14.8593,17.3414
2020-10-12,S5CONS Index,22.3001,22.6047
2020-10-13,S5HLTH Index,22.579,18.6796
2020-10-13,S5CONS Index,22.2981,22.6002
2020-10-13,S5FINL Index,14.5824,16.7257
2020-10-13,S5INDU Index,26.4833,41.578
2020-10-13,S5COND Index,47.3995,52.8157
2020-10-13,S5INFT Index,34.0891,31.4701
2020-10-13,S5UTIL Index,17.2178,20.1647
2020-10-13,S5MATR Index,26.5036,26.4815
2020-10-13,S5RLST Index,52.7484,52.9799
2020-10-13,S5TELS Index,26.2089,25.448
2020-10-13,S5ENRS Index,26.9926,
2020-10-14,S5CONS Index,22.1827,22.4851
2020-10-14,S5COND Index,46.723,52.0344
2020-10-14,S5INFT Index,33.9024,31.2966
2020-10-14,S5UTIL Index,17.1916,20.1331
2020-10-14,S5TELS Index,25.8994,24.9784
2020-10-14,S5MATR Index,26.5959,26.6007
2020-10-14,S5FINL Index,14.4267,16.2359
2020-10-14,S5ENRS Index,27.0756,
2020-10-14,S5HLTH Index,22.4226,18.5481
2020-10-14,S5INDU Index,26.6253,41.8258
2020-10-14,S5RLST Index,52.135,52.3009
2020-10-15,S5MATR Index,26.5241,26.4722
2020-10-15,S5HLTH Index,22.2606,18.4088
2020-10-15,S5INDU Index,26.7174,42.3358
2020-10-15,S5COND Index,46.7639,52.0141
2020-10-15,S5FINL Index,14.5431,16.2284
2020-10-15,S5TELS Index,25.7299,24.8086
2020-10-15,S5ENRS Index,27.3926,
2020-10-15,S5CONS Index,22.186,22.5103
2020-10-15,S5INFT Index,33.7518,31.1569
2020-10-15,S5UTIL Index,17.182,20.1217
2020-10-15,S5RLST Index,52.3776,52.5434
2020-10-16,S5INFT Index,33.658,31.0684
2020-10-16,S5FINL Index,14.555,16.1636
2020-10-16,S5UTIL Index,17.3683,20.2508
2020-10-16,S5INDU Index,26.9062,42.9566
2020-10-16,S5HLTH Index,22.4872,18.5891
2020-10-16,S5MATR Index,26.6927,26.637
2020-10-16,S5ENRS Index,26.761,
2020-10-16,S5COND Index,46.3038,51.4709
2020-10-16,S5RLST Index,52.163,52.603
2020-10-16,S5TELS Index,25.7325,24.7853
2020-10-16,S5CONS Index,22.2036,22.5275
2020-10-19,S5TELS Index,25.2508,24.3071
2020-10-19,S5HLTH Index,22.1182,18.286
2020-10-19,S5COND Index,45.575,50.6603
2020-10-19,S5INFT Index,33.0269,30.5247
2020-10-19,S5RLST Index,51.3537,51.6233
2020-10-19,S5MATR Index,26.3741,26.2084
2020-10-19,S5FINL Index,14.3258,15.8418
2020-10-19,S5CONS Index,21.9063,22.2175
2020-10-19,S5INDU Index,26.573,42.3758
2020-10-19,S5UTIL Index,17.2199,20.0576
2020-10-19,S5ENRS Index,26.1983,
2020-10-20,S5RLST Index,51.7269,51.7938
2020-10-20,S5HLTH Index,22.1481,18.312
2020-10-20,S5CONS Index,21.8831,22.0638
2020-10-20,S5INDU Index,26.717,42.4956
2020-10-20,S5TELS Index,25.4538,24.495
2020-10-20,S5MATR Index,26.4485,26.1864
2020-10-20,S5COND Index,45.8762,50.834
2020-10-20,S5INFT Index,33.1532,30.7204
2020-10-20,S5UTIL Index,17.3176,20.1771
2020-10-20,S5FINL Index,14.4429,15.9514
2020-10-20,S5ENRS Index,26.4954,
2020-10-21,S5CONS Index,21.9095,22.0786
2020-10-21,S5FINL Index,14.3822,15.8629
2020-10-21,S5COND Index,45.5873,50.5632
2020-10-21,S5ENRS Index,25.969,
2020-10-21,S5HLTH Index,22.0439,18.1579
2020-10-21,S5INDU Index,26.4524,41.9302
2020-10-21,S5UTIL Index,17.2813,20.1272
2020-10-21,S5INFT Index,33.1098,30.6289
2020-10-21,S5TELS Index,25.7813,24.8331
2020-10-21,S5MATR Index,26.36,26.0566
2020-10-21,S5RLST Index,51.5356,51.6223
2020-10-22,S5FINL Index,14.6525,16.0332
2020-10-22,S5INDU Index,26.6511,42.0087
2020-10-22,S5MATR Index,26.4818,25.9244
2020-10-22,S5RLST Index,51.1415,51.2747
2020-10-22,S5INFT Index,32.9537,30.5568
2020-10-22,S5HLTH Index,22.3713,18.366
2020-10-22,S5ENRS Index,27.0487,
2020-10-22,S5UTIL Index,17.5328,20.3902
2020-10-22,S5TELS Index,25.9996,25.1686
2020-10-22,S5CONS Index,21.8609,21.996
2020-10-22,S5COND Index,45.6095,50.1417
2020-10-23,S5CONS Index,21.8949,21.9827
2020-10-23,S5INFT Index,32.9144,30.5559
2020-10-23,S5ENRS Index,26.899,
2020-10-23,S5UTIL Index,17.5734,20.4601
2020-10-23,S5TELS Index,26.2796,25.6154
2020-10-23,S5COND Index,46.0149,50.4666
2020-10-23,S5FINL Index,14.7044,16.0429
2020-10-23,S5INDU Index,26.7576,42.266
2020-10-23,S5RLST Index,51.489,51.6078
2020-10-23,S5HLTH Index,22.4587,18.418
2020-10-23,S5MATR Index,26.5779,26.0045
2020-10-26,S5RLST Index,50.8686,50.7589
2020-10-26,S5INFT Index,32.2013,29.8949
2020-10-26,S5ENRS Index,25.9667,
2020-10-26,S5HLTH Index,22.2095,18.2124
2020-10-26,S5INDU Index,26.0888,41.234
2020-10-26,S5CONS Index,21.6164,21.6933
2020-10-26,S5MATR Index,25.9235,25.3262
2020-10-26,S5UTIL Index,17.5643,20.4551
2020-10-26,S5TELS Index,25.6837,25.4198
